genres,title,id
"['Casual', 'Indie']",Fish Fillets 2,33950
"['Strategy', 'Indie']",Archon Classic,65400
['Action'],Call of Duty®: Black Ops,42700
"['Indie', 'Casual']",Rhythm Zone Tornado Visualizer DLC,38923
"['Casual', 'Indie']",Arcadia,72500
"['Action', 'Adventure', 'Strategy']",Oddworld: Munch's Oddysee,15740
"['Indie', 'Casual']",Rhythm Zone DJ Table Visualizer DLC,38924
"['Action', 'Adventure', 'Strategy']",Oddworld: Stranger's Wrath HD,15750
"['Casual', 'Indie']",Clickr,45500
['Adventure'],Back to the Future: The Game,31290
['Action'],Grand Theft Auto III,12100
['Action'],Grand Theft Auto: San Andreas,12120
"['Action', 'Adventure']",Lara Croft GoL: Raziel and Kain Character Pack,35135
"['Action', 'Adventure']",Lara Croft GoL: Things that Go Boom - Challenge Pack 2,35137
"['Action', 'Adventure']",Lara Croft GoL: Hazardous Reunion - Challenge Pack 3,35138
"['Action', 'Adventure']",Lara Croft GoL: All the Trappings - Challenge Pack 1,35136
['Action'],Grand Theft Auto: Vice City,12110
"['Action', 'Indie']",Zeit²,33390
"['Action', 'Indie']",A.R.E.S.: Extinction Agenda,92300
"['Action', 'Indie', 'Strategy']",APOX,80000
['Action'],Dead Space™ 2,47780
"['Adventure', 'Casual']",Drawn®: The Painted Tower,51060
['Adventure'],Kaptain Brawe: A Brawe New World,65080
"['Action', 'Strategy', 'Indie', 'Sports']",Monday Night Combat,63200
"['Action', 'Adventure', 'Casual']",Luxor: 5th Passage,60340
['Action'],Alien Soldier,71116
['RPG'],Shining in the Darkness,71161
['RPG'],Light Crusader,71119
['RPG'],Landstalker: The Treasures of King Nole,71118
['Action'],Gunstar Heroes,71117
['Adventure'],ToeJam &amp; Earl,71166
['Action'],Streets of Rage 2,71165
"['Action', 'Adventure']",Sonic The Hedgehog 2,71163
['Action'],Streets of Rage,71164
['RPG'],Shining Force II,71160
['RPG'],Shining Force,71120
['Simulation'],The Sims™ 3,47890
['Simulation'],Ship Simulator Extremes: Sigita Pack,48802
['Simulation'],The Sims™ 3 Fast Lane Stuff,47896
['Simulation'],The Sims™ 3 World Adventures,47892
['Simulation'],The Sims™ 3 Late Night,47894
['Simulation'],The Sims™ 3 Ambitions,47893
['Simulation'],The Sims™ 3 High-End Loft Stuff,47895
"['Casual', 'Indie']",Trino,42000
['Casual'],Mishap 2: An Intentional Haunting - Collector's Edition,47570
['Simulation'],The Sims™ 3 Outdoor Living Stuff,47897
"['Action', 'Casual', 'Indie']",Who's That Flying?!,57700
"['Adventure', 'Casual']",Myst: Masterpiece Edition,63660
['Strategy'],Guardians of Graxia: Elves &amp; Dwarves,90504
['RPG'],Two Worlds II HD,7520
['Casual'],YOU DON’T KNOW JACK®,99200
['Racing'],Test Drive Unlimited 2,9930
['RPG'],King Arthur: The Druids,24449
"['Strategy', 'Indie', 'Simulation']",Gratuitous Space Battles: Galactic Conquest,41814
['Strategy'],The Kings' Crusade: New Allies,42925
"['RPG', 'Strategy']",DUNGEONS - Steam Special Edition,57650
"['Indie', 'Strategy']",AI War: Light of the Spire,40407
['RPG'],Drakensang: The River of Time,33770
['Strategy'],RISK™: Factions,47800
"['Casual', 'Strategy']",Crazy Machines 2: Time Travel Add-On,18408
"['Action', 'Indie']",BIT.TRIP RUNNER,63710
['Action'],Homefront,55100
"['Casual', 'Indie', 'Simulation', 'Strategy']",Fate of the World,80200
['Indie'],B.U.T.T.O.N. (Brutally Unfair Tactics Totally OK Now),92400
['Strategy'],"Warhammer 40,000: Dawn of War II - Retribution Ork Race Pack",56435
['Strategy'],"Warhammer 40,000: Dawn of War II - Retribution Imperial Guard Race Pack",56433
['Strategy'],"Warhammer 40,000: Dawn of War II - Retribution Eldar Race Pack",56432
['Strategy'],"Warhammer 40,000: Dawn of War II - Retribution Chaos Space Marines Race Pack",56431
"['Free to Play', 'Massively Multiplayer', 'RPG']",RIFT,39120
['Strategy'],"Warhammer 40,000: Dawn of War II: Retribution",56437
"['Indie', 'Casual']",Dinner Date,94000
['Strategy'],"Warhammer 40,000: Dawn of War II - Retribution Space Marines Race Pack",56434
['Action'],Shadow Harvest: Phantom Ops,92700
['Simulation'],Cities in Motion: Design Classics,73012
['Simulation'],Ship Simulator Extremes: Ferry Pack,48803
['Strategy'],"Warhammer 40,000: Dawn of War II: Retribution: Dark Angels Pack",56536
['Racing'],STCC The Game 2 – Expansion Pack for RACE 07,44620
"['Action', 'Indie', 'Strategy']",Anomaly: Warzone Earth,91200
['Strategy'],Armada 2526,46790
['Strategy'],Darkest Hour: A Hearts of Iron Game,73170
"['Strategy', 'RPG']",Dungeons: Into the Dark DLC Pack,57655
"['Action', 'Indie']",Dino D-Day,70000
['Strategy'],Patrician IV: Rise of a Dynasty,57730
"['Action', 'Adventure']",Portal 2,620
"['Action', 'RPG']",Magicka: Vietnam,42918
"['Action', 'Casual', 'Indie', 'Strategy']",Sanctum,91600
['Strategy'],Majesty 2 Collection,73020
['Strategy'],"Warhammer 40,000: Dawn of War II - Retribution - Mekboy Wargear DLC",56482
['Strategy'],Dawn of War II: Retribution – The Last Stand,56438
['Strategy'],"Warhammer 40,000: Dawn of War II - Retribution - Farseer Wargear DLC",56481
"['Indie', 'Strategy']",Frozen Synapse,98200
['Strategy'],"Warhammer 40,000: Dawn of War II: Retribution - Captain Wargear DLC",56480
"['Adventure', 'Indie', 'RPG']",Winter Voices Episode 4: Amethyst Rivers,72905
"['Action', 'Adventure']",Hunted: The Demon’s Forge™,22450
"['Adventure', 'Casual', 'Indie']",Hamilton's Great Adventure,42140
['Simulation'],The Sims™ 3 Generations,47898
['Simulation'],Cities in Motion: Tokyo,73181
"['Action', 'RPG']",Magicka: Nippon,73031
"['Action', 'Adventure']",Ghostbusters: Sanctum of Slime Challenge Pack DLC,9992
['Adventure'],Still Life 2,46490
['Adventure'],Still Life,46480
['Action'],Call of Duty®: Black Ops Escalation Content Pack,42718
"['Action', 'RPG']",Dungeon Siege III,39160
['Action'],Duke Nukem Forever,57900
"['Action', 'Free to Play']",A.V.A. Alliance of Valiant Arms™,102700
"['Free to Play', 'Massively Multiplayer', 'RPG']",Champions Online,9880
"['Action', 'Adventure', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG']",Spiral Knights,99900
['Strategy'],Spectromancer - Truth &amp; Beauty,22520
['Simulation'],Cities in Motion: Design Now,73014
['Strategy'],Two Worlds II Castle Defense,7530
['Indie'],The Cat and the Coup,95700
['Strategy'],Magic: The Gathering - Duels of the Planeswalkers 2012,49470
"['Indie', 'Casual']",Ancients of Ooga,91810
"['Action', 'Casual', 'Indie']",Beat Hazard Ultra,49604
"['Strategy', 'Indie']",Frozen Synapse: Soundtrack,98210
"['Indie', 'Casual']",Solar 2,97000
['Strategy'],Ironclads: Schleswig War 1864,46760
['Strategy'],Ironclads: Anglo Russian War 1866,46830
"['Action', 'RPG']",Magicka: Final Frontier,73035
['Strategy'],Ironclads: Chincha Islands War 1866,46840
['Action'],F.E.A.R. 3,21100
"['Action', 'RPG']",Magicka: Frozen Lake,73037
"['Action', 'RPG']",Magicka: The Watchtower,73036
['Simulation'],Trainz Simulator DLC: The Duchess,24635
"['Action', 'RPG']",Magicka: Party Robes,901679
['Strategy'],Europa Universalis III: Western - AD 1400 Spritepack,25810
"['Action', 'RPG']",Dungeons and Dragons: Daggerdale,99100
['Racing'],RETRO – Expansion Pack for RACE 07,44660
['Simulation'],Farming Simulator 2011 Equipment Pack 2,90209
['Strategy'],Europa Universalis III: Eastern - AD 1400 Spritepack,25809
['Strategy'],Hearts of Iron III: For the Motherland,42903
['Strategy'],Worms Reloaded: Puzzle Pack,22631
['Strategy'],Worms Reloaded: Retro Pack,22634
['Strategy'],Worms Reloaded: Time Attack Pack,22633
"['Strategy', 'RPG']",Dungeons: Map Pack DLC,57656
['Strategy'],Worms Reloaded: Forts Pack,22632
"['Adventure', 'Casual']",Puzzle Agent 2,94590
['Action'],Killing Floor: Steampunk Character Pack,35425
['Strategy'],Pride of Nations: Spanish-American War 1898,73192
"['Action', 'Adventure', 'Indie']",Tobe's Vertical Adventure,105700
"['Action', 'RPG']",Fallout New Vegas: Old World Blues,72750
['Strategy'],"Warhammer 40,000: Dawn of War II: Retribution - Ulthwe Wargear DLC",56538
['Simulation'],IL-2 Sturmovik: Cliffs of Dover,63950
"['Indie', 'Casual']",Lucid,61100
['Simulation'],Train Simulator: BR Class 421 '4CIG' Loco,65228
['Action'],Homefront: Express 870 Shotgun,55205
"['Adventure', 'Indie', 'RPG']",Runespell: Overture,102200
['Strategy'],Men of War: Assault Squad - Skirmish Pack,64013
"['Action', 'Indie']",Aaaaa! - Brutal Concussion,15522
"['Adventure', 'Strategy', 'RPG', 'Indie']",Delve Deeper: Treasures and Tunnels,63802
"['Action', 'Indie']",A.R.E.S.: Berzerker Suit,92302
['Simulation'],Cities in Motion: Metro Stations,73183
['Adventure'],Nancy Drew®: Secrets Can Kill REMASTERED,42210
"['Action', 'Simulation', 'Strategy']",ARMA: Cold War Assault,65790
"['Casual', 'Indie']",SpaceChem: 63 Corvi,92803
"['Simulation', 'Strategy']",Tropico 4,57690
['Adventure'],Nancy Drew®: The Captive Curse,42220
['Adventure'],Nancy Drew®: Trail of the Twister,42230
"['Indie', 'Casual']",The Clockwork Man,111000
['Strategy'],Pride of Nations: American Civil War 1862,73193
"['Action', 'Indie']",EDGE,38740
['Strategy'],Civilization V - Civ and Scenario Pack: Korea,99612
['Strategy'],Civilization V - Scenario Pack: Wonders of the Ancient World,99614
['Indie'],Sanctum: Official Soundtrack,91604
['Indie'],Hacker Evolution Duality,70120
"['Action', 'Indie', 'RPG', 'Strategy']",Space Pirates and Zombies,107200
['Action'],Section 8: Prejudice Frontier Colonies Map Pack,97108
['Action'],Section 8: Prejudice Blitz Pack,97106
['Action'],Section 8: Prejudice Overdrive Map Pack,97107
['Strategy'],"Warhammer 40,000: Dawn of War II - Ultramarines Pack",56487
"['Action', 'RPG']",Fallout New Vegas®: Lonesome Road™,72760
"['Adventure', 'Casual', 'Free to Play', 'Massively Multiplayer', 'Strategy']",Puzzle Pirates,99910
"['Action', 'Adventure', 'RPG']",The Baconing,18070
['Action'],"Warhammer 40,000: Space Marine",55150
['Strategy'],Men of War: Vietnam,63940
"['Action', 'Indie']",Hard Reset Extended Edition,98400
['Strategy'],Pride of Nations: The Franco-Prussian War 1870,73194
"['Action', 'Indie']",Wasteland Angel,46520
"['Action', 'Indie', 'Racing', 'Strategy']",Rock of Ages,22230
"['Action', 'Massively Multiplayer', 'Simulation']",Red Orchestra 2: Heroes of Stalingrad with Rising Storm,35450
"['Action', 'Adventure']",Call of Juarez®: The Cartel,33420
['Simulation'],Cities in Motion: German Cities,73185
['Strategy'],Magic: The Gathering 2012 - Expansion,49473
"['RPG', 'Simulation', 'Strategy']",Sengoku,73210
"['Action', 'Indie']",Astro Tripper,110600
['Adventure'],Nancy Drew®: Shadow at the Water's Edge,200080
['RPG'],Two Worlds II - Pirates of the Flying Fortress,200440
"['Action', 'Indie']",Bunch of Heroes,111400
['Action'],Duke Nukem Forever: Hail to the Icons Parody Pack,57923
"['RPG', 'Strategy']",Might &amp; Magic: Heroes VI,48220
['Strategy'],Supreme Commander: Forged Alliance,9420
"['Action', 'Adventure', 'Indie', 'RPG']",The Binding of Isaac,113200
['Simulation'],Farming Simulator 2011 Equipment Pack 3,90208
"['Racing', 'Simulation']",Off-Road Drive,200230
['Strategy'],Supreme Commander,9350
"['Strategy', 'Indie', 'Casual', 'Simulation']",Fate of the World: Tipping Point,901776
"['Action', 'Racing']",Post Apocalyptic Mayhem: DLC - Chaos Pack,201100
"['Strategy', 'Indie', 'Casual', 'Simulation']",Fate of the World: Denial,80202
"['Strategy', 'Indie', 'Casual', 'Simulation']",Fate of the World: Migration,80204
['Action'],Sniper: Ghost Warrior - Second Strike,34842
"['Action', 'Simulation']",Air Conflicts: Secret Wars,95900
"['Strategy', 'Indie', 'Casual', 'Simulation']",Fate of the World: Extras Pack,80207
"['Action', 'Adventure']",Dead Rising 2: Off the Record,45770
"['Action', 'Adventure', 'RPG']",The Baconing DLC - Roesha – One Bad Mutha Co-op Character,18080
['Strategy'],Disciples III - Resurrection,200670
"['Casual', 'Simulation', 'Strategy']",Memoir '44 Online,108210
['Simulation'],Train Simulator: Amtrak Acela Express EMU Add-On,65231
"['Adventure', 'Casual', 'RPG']",Costume Quest,115100
['Simulation'],The Sims™ 3 Pets,47930
"['Strategy', 'Indie', 'Simulation']",Gratuitous Space Battles: The Parasites,41816
"['Action', 'Indie', 'RPG']",Serious Sam: The Random Encounter,201480
"['Indie', 'RPG']",Before the Echo,200910
"['Casual', 'Indie', 'Strategy']",Puzzler World 2,200130
"['Simulation', 'Strategy']",Airline Tycoon 2,201490
['RPG'],ArcaniA: Fall of Setarrif,65610
"['Action', 'Indie']",The Haunted: Hells Reach,43190
"['Action', 'Indie', 'Strategy']",Orcs Must Die! - Artifacts of Power,102622
"['Action', 'RPG']",Dungeon Siege III: Treasures of the Sun,39270
"['Action', 'Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG']",DC Universe™ Online,24200
['Action'],Saints Row: The Third Initiation Station,55370
"['Simulation', 'Strategy']",Tropico 4: Junta Military DLC,57696
['Action'],Sonic Generations Collection,71340
['Adventure'],Nancy Drew®: Alibi in Ashes,202670
"['Action', 'Indie', 'Strategy']",Orcs Must Die! - Lost Adventures,102623
['Action'],Call of Duty®: Modern Warfare® 3,115300
"['Adventure', 'Strategy']",L.A. Noire,110800
"['Adventure', 'Strategy']",L.A. Noire: DLC Bundle,110810
['Strategy'],Men of War: Assault Squad - MP Supply Pack Charlie,64016
"['Action', 'Indie']",Jamestown Soundtrack,94203
"['Action', 'Indie']","Jamestown: Gunpowder, Treason, &amp; Plot",94202
"['Strategy', 'RPG', 'Indie']",Dungeon Defenders Halloween Mission Pack,202521
"['Indie', 'Casual']",Fractal: Make Blooms Not War,61310
"['Action', 'RPG']",Magicka: Horror Props Item Pack,73092
"['Indie', 'Racing']",SkyDrift,91100
"['Action', 'RPG']",Magicka: Holiday Spirit Item Pack,73091
['Strategy'],Total War: SHOGUN 2 - The Hattori Clan Pack,34345
['Strategy'],Total War: Shogun 2 - Blood Pack DLC,201272
"['Action', 'RPG']",Magicka: The Stars Are Left,73058
['Strategy'],Europa Universalis III: Reformation SpritePack,25812
['Strategy'],Real Warfare 1242,46350
['Action'],Batman Arkham City: Nightwing Bundle,200880
['Strategy'],Galactic Civilizations® II: Ultimate Edition,202200
['Simulation'],Train Simulator: West Coast Main Line North Route Add-On,24083
"['Action', 'Free to Play', 'Massively Multiplayer']",APB Reloaded,113400
"['Adventure', 'Indie']",Blackwell Unbound,80340
['Action'],Batman Arkham City: Robin Bundle,200870
['Strategy'],Men of War: Assault Squad - Skirmish Pack 2,64017
['Action'],Killing Floor - Steampunk Character Pack 2,35429
['Racing'],Flatout 3: Chaos &amp; Destruction,201510
['Action'],Assassin's Creed Revelations - The Ancestors Character Pack,201877
"['Action', 'RPG', 'Indie']",Dungeon Defenders The Great Turkey Hunt! Mission &amp; Costumes,203700
"['Simulation', 'Strategy']",Tropico 4: Plantador DLC,57695
['Action'],Earth Defense Force: Insect Armageddon,23530
['Strategy'],Magic 2012 Deck Pack 2,49475
['Action'],"Warhammer 40,000: Space Marine - Golden Relic Chainsword",55344
['Action'],"Warhammer 40,000: Space Marine - Traitor Legions Pack",55341
"['Casual', 'Indie', 'RPG']",Dungeons of Dredmor: Realm of the Diggle Gods,98820
['Action'],"Warhammer 40,000: Space Marine - Emperor’s Elite Pack",55340
['Strategy'],Pirates of Black Cove: Origins,49337
['Action'],"Warhammer 40,000: Space Marine - Golden Relic Bolter",55343
"['Action', 'Casual', 'Indie', 'Strategy']",Sanctum: X-Mas Carnage (Free DLC),91616
"['Action', 'Simulation']",X3: Albion Prelude,201310
"['Action', 'Adventure', 'Indie']",Trine 2: Complete Story,35720
"['Action', 'RPG', 'Indie']",Dungeon Defenders - Quest for the Lost Eternia Shards Part 1,204381
"['Action', 'Indie']",Satazius Demo,204010
"['Action', 'Indie']",Bunch of Heroes: Holiday Pack (Free DLC),111403
"['Action', 'Indie']",SATAZIUS,203990
"['Action', 'Adventure', 'RPG']",Fable - The Lost Chapters,204030
['Action'],Renegade Ops - Reinforcement Pack,200620
"['Casual', 'Strategy']",Crazy Machines 2: Happy New Year DLC,202452
"['Action', 'RPG', 'Indie']",Dungeon Defenders - Etherian Holiday Extravaganza,204380
['Action'],Saints Row: The Third Warrior Pack,55395
['Action'],Renegade Ops - Coldstrike Campaign,200610
['Action'],"Warhammer 40,000: Space Marine - Alpha Legion Champion Armour Set",55471
['Action'],"Warhammer 40,000: Space Marine - Salamanders Veteran Armour Set",55473
['Action'],"Warhammer 40,000: Space Marine - Blood Angels Veteran Armour Set",55472
['Action'],"Warhammer 40,000: Space Marine - Legion of the Damned Armour Set",55470
['Action'],"Warhammer 40,000: Space Marine - Chaos Unleashed Map Pack",55347
['Action'],Earth Defense Force Tactician Advanced Tech Package,23553
['Action'],Earth Defense Force Aerialist Munitions Package,23552
['Action'],Earth Defense Force Trooper Special Issue Enforcer Package,23551
['Action'],Batman Arkham City: Challenge Map Pack,200890
['Action'],Batman Arkham City: Arkham City Skins Pack,200860
['Action'],Earth Defense Force Battle Armor Weapon Chest,23550
"['Indie', 'Strategy']",Oil Rush,200390
['Simulation'],Train Simulator: Woodhead Route Add-On,65244
"['RPG', 'Strategy']",King Arthur II: The Role-Playing Wargame,24480
"['Strategy', 'RPG']",King Arthur II: Dead Legions,24488
"['Action', 'Indie']",Serious Sam 2,204340
"['Action', 'Indie', 'RPG']",Fortune Summoners,203510
"['Free to Play', 'Massively Multiplayer', 'RPG']",Star Trek Online,9900
"['Action', 'RPG', 'Indie']",Dungeon Defenders: Barbarian Hero DLC,204386
"['Action', 'RPG', 'Indie']",Dungeon Defenders: Assault Mission Pack,204385
"['RPG', 'Simulation', 'Strategy']",Jagged Alliance - Back in Action,57740
"['Action', 'Indie']",Pineapple Smash Crew,204390
['Strategy'],Victoria II: A House Divided,42968
"['Action', 'Casual', 'Indie']",PixelJunk™ Eden,105800
"['Casual', 'Indie']",Pixeljunk Eden Soundtrack,105802
"['Casual', 'Indie', 'Racing']",Snuggle Truck,111100
"['Action', 'Casual', 'Indie']",Titan Attacks!,203210
['Action'],Dead Rising 2: Off the Record BBQ Chef Skills Pack,45773
['Action'],Dead Rising 2: Off the Record COSPLAY Skills Pack,45774
"['Action', 'Indie']",Choplifter HD - Night Avenger Chopper,205160
"['RPG', 'Simulation', 'Strategy']",Crusader Kings II,203770
['Strategy'],Crusader Kings II: Dynasty Shields,203772
['Strategy'],Crusader Kings II: Mongol Faces,203773
"['Action', 'Indie']",Xotic DLC: Pipe Works Expansion Pack,92620
"['Action', 'Indie']",Choplifter HD - Zombie Zombie Zombie,205120
"['Action', 'Adventure']",Alan Wake,108710
['Simulation'],Train Simulator: Glasgow Airport Rail Link Route Add-On,24065
"['Action', 'RPG']",Magicka: Lonely Island Cruise,73039
['Action'],Postal III,10220
"['RPG', 'Simulation']",Starpoint Gemini,108110
"['Action', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG']",Realm of the Mad God,200210
['Strategy'],Hearts of Iron III: Dies Irae Stars &amp; Stripes Spritepack,42905
['Action'],Saints Row: The Third - Gangstas in Space,55381
"['Adventure', 'Casual']",Pickers,204440
"['Adventure', 'Indie']",1000 Amps,205690
"['Action', 'Adventure']",Assassin's Creed® Revelations - The Lost Archive,201882
"['Action', 'Adventure']",Rayman® Origins,207490
